discipline_title,slug_game,event_title,event_gender,medal_type,participant_type,participant_title,athlete_url,athlete_full_name,country_name
Wrestling,atlanta-1996,"Bantamweight, Freestyle (≤57 kilograms) Men",Men,GOLD,Athlete,,https://olympics.com/en/athletes/kendall-duane-cross,Kendall Duane CROSS,United States of America
Wrestling,atlanta-1996,"Bantamweight, Freestyle (≤57 kilograms) Men",Men,SILVER,Athlete,,https://olympics.com/en/athletes/guivi-sissaouri,Guivi SISSAOURI,Canada
Wrestling,atlanta-1996,"Bantamweight, Freestyle (≤57 kilograms) Men",Men,BRONZE,Athlete,,https://olympics.com/en/athletes/yong-sam-ri,Yong Sam RI,Democratic People's Republic of Korea
Wrestling,atlanta-1996,"Light-Heavyweight, Freestyle (≤90 kilograms) Men",Men,GOLD,Athlete,,,Rasoul Khadem Azgadhi,Islamic Republic of Iran
Wrestling,atlanta-1996,"Light-Heavyweight, Freestyle (≤90 kilograms) Men",Men,SILVER,Athlete,,https://olympics.com/en/athletes/makharbek-khadartsev,Makharbek KHADARTSEV,Russian Federation
Wrestling,atlanta-1996,"Light-Heavyweight, Freestyle (≤90 kilograms) Men",Men,BRONZE,Athlete,,,Eldar K'urt'anidze,Georgia
Wrestling,atlanta-1996,"Bantamweight, Greco-Roman (≤57 kilograms) Men",Men,GOLD,Athlete,,https://olympics.com/en/athletes/yuriy-melnichenko-1,Yuriy MELNICHENKO,Kazakhstan
Wrestling,atlanta-1996,"Bantamweight, Greco-Roman (≤57 kilograms) Men",Men,SILVER,Athlete,,https://olympics.com/en/athletes/dennis-hall,Dennis HALL,United States of America
Wrestling,atlanta-1996,"Bantamweight, Greco-Roman (≤57 kilograms) Men",Men,BRONZE,Athlete,,https://olympics.com/en/athletes/zetian-sheng,Zetian SHENG,People's Republic of China
Wrestling,atlanta-1996,"Flyweight, Greco-Roman (≤52 kilograms) Men",Men,GOLD,Athlete,,https://olympics.com/en/athletes/armen-nazaryan-1,Armen NAZARYAN,Armenia
Wrestling,atlanta-1996,"Flyweight, Greco-Roman (≤52 kilograms) Men",Men,SILVER,Athlete,,https://olympics.com/en/athletes/brandon-paulson,Brandon PAULSON,United States of America
Wrestling,atlanta-1996,"Flyweight, Greco-Roman (≤52 kilograms) Men",Men,BRONZE,Athlete,,https://olympics.com/en/athletes/andriy-kalashnikov,Andriy KALASHNIKOV,Ukraine
Wrestling,atlanta-1996,"Heavyweight, Freestyle (≤100 kilograms) Men",Men,GOLD,Athlete,,https://olympics.com/en/athletes/kurt-angle,Kurt ANGLE,United States of America
Wrestling,atlanta-1996,"Heavyweight, Freestyle (≤100 kilograms) Men",Men,SILVER,Athlete,,https://olympics.com/en/athletes/abbas-jadidi,Abbas JADIDI,Islamic Republic of Iran
Wrestling,atlanta-1996,"Heavyweight, Freestyle (≤100 kilograms) Men",Men,BRONZE,Athlete,,https://olympics.com/en/athletes/arawat-sabejew,Arawat SABEJEW,Germany
Wrestling,atlanta-1996,"Featherweight, Freestyle (≤62 kilograms) Men",Men,GOLD,Athlete,,https://olympics.com/en/athletes/tom-brands,Tom BRANDS,United States of America
Wrestling,atlanta-1996,"Featherweight, Freestyle (≤62 kilograms) Men",Men,SILVER,Athlete,,https://olympics.com/en/athletes/jae-sung-jang,Jae-Sung JANG,Republic of Korea
Wrestling,atlanta-1996,"Featherweight, Freestyle (≤62 kilograms) Men",Men,BRONZE,Athlete,,https://olympics.com/en/athletes/elbrus-tedeyev,Elbrus TEDEYEV,Ukraine
Wrestling,atlanta-1996,"Super-Heavyweight, Greco-Roman (≤130 kilograms) Men",Men,GOLD,Athlete,,https://olympics.com/en/athletes/aleksandr-karelin,Aleksandr KARELIN,Russian Federation
Wrestling,atlanta-1996,"Super-Heavyweight, Greco-Roman (≤130 kilograms) Men",Men,SILVER,Athlete,,https://olympics.com/en/athletes/siamak-ghaffari,Siamak GHAFFARI,United States of America
Wrestling,atlanta-1996,"Super-Heavyweight, Greco-Roman (≤130 kilograms) Men",Men,BRONZE,Athlete,,,Sergei Mureico,Republic of Moldova
Wrestling,atlanta-1996,"Light-Flyweight, Freestyle (≤48 kilograms) Men",Men,GOLD,Athlete,,,Il-Ong Kim,Democratic People's Republic of Korea
Wrestling,atlanta-1996,"Light-Flyweight, Freestyle (≤48 kilograms) Men",Men,SILVER,Athlete,,https://olympics.com/en/athletes/armen-mkrchyan,Armen MKRCHYAN,Armenia
Wrestling,atlanta-1996,"Light-Flyweight, Freestyle (≤48 kilograms) Men",Men,BRONZE,Athlete,,https://olympics.com/en/athletes/alexis-vila,Alexis VILA,Cuba
Wrestling,atlanta-1996,"Middleweight, Freestyle (≤82 kilograms) Men",Men,GOLD,Athlete,,https://olympics.com/en/athletes/khadzhimurad-magomedov,Khadzhimurad MAGOMEDOV,Russian Federation
Wrestling,atlanta-1996,"Middleweight, Freestyle (≤82 kilograms) Men",Men,SILVER,Athlete,,https://olympics.com/en/athletes/hyun-mo-yang,Hyun-Mo YANG,Republic of Korea
Wrestling,atlanta-1996,"Middleweight, Freestyle (≤82 kilograms) Men",Men,BRONZE,Athlete,,https://olympics.com/en/athletes/amir-reza-khadem-azghadi,Amir Reza KHADEM AZGHADI,Islamic Republic of Iran
Wrestling,atlanta-1996,"Middleweight, Greco-Roman (≤82 kilograms) Men",Men,GOLD,Athlete,,https://olympics.com/en/athletes/hamza-yerlikaya,Hamza YERLIKAYA,Turkey
Wrestling,atlanta-1996,"Middleweight, Greco-Roman (≤82 kilograms) Men",Men,SILVER,Athlete,,https://olympics.com/en/athletes/thomas-zander,Thomas ZANDER,Germany
Wrestling,atlanta-1996,"Middleweight, Greco-Roman (≤82 kilograms) Men",Men,BRONZE,Athlete,,https://olympics.com/en/athletes/valery-tsilent,Valery TSILENT,Belarus
Wrestling,atlanta-1996,"Welterweight, Greco-Roman (≤74 kilograms) Men",Men,GOLD,Athlete,,https://olympics.com/en/athletes/filiberto-azcuy,Filiberto AZCUY,Cuba
Wrestling,atlanta-1996,"Welterweight, Greco-Roman (≤74 kilograms) Men",Men,SILVER,Athlete,,https://olympics.com/en/athletes/marko-asell,Marko ASELL,Finland
Wrestling,atlanta-1996,"Welterweight, Greco-Roman (≤74 kilograms) Men",Men,BRONZE,Athlete,,https://olympics.com/en/athletes/jozef-tracz,Jozef TRACZ,Poland
Wrestling,atlanta-1996,"Light-Flyweight, Greco-Roman (≤48 kilograms) Men",Men,GOLD,Athlete,,https://olympics.com/en/athletes/kwon-ho-sim,Kwon-Ho SIM,Republic of Korea
Wrestling,atlanta-1996,"Light-Flyweight, Greco-Roman (≤48 kilograms) Men",Men,SILVER,Athlete,,https://olympics.com/en/athletes/aleksandr-pavlov,Aleksandr PAVLOV,Belarus
Wrestling,atlanta-1996,"Light-Flyweight, Greco-Roman (≤48 kilograms) Men",Men,BRONZE,Athlete,,https://olympics.com/en/athletes/zafar-gulyov,Zafar GULYOV,Russian Federation
Wrestling,atlanta-1996,"Heavyweight, Greco-Roman (≤100 kilograms) Men",Men,GOLD,Athlete,,https://olympics.com/en/athletes/andrzej-wronski,Andrzej WRONSKI,Poland
Wrestling,atlanta-1996,"Heavyweight, Greco-Roman (≤100 kilograms) Men",Men,SILVER,Athlete,,https://olympics.com/en/athletes/sergey-lishtvan,Sergey LISHTVAN,Belarus
Wrestling,atlanta-1996,"Heavyweight, Greco-Roman (≤100 kilograms) Men",Men,BRONZE,Athlete,,https://olympics.com/en/athletes/mikael-ljungberg,Mikael LJUNGBERG,Sweden
Wrestling,atlanta-1996,"Lightweight, Freestyle (≤68 kilograms) Men",Men,GOLD,Athlete,,https://olympics.com/en/athletes/vadim-bogiyev,Vadim BOGIYEV,Russian Federation
Wrestling,atlanta-1996,"Lightweight, Freestyle (≤68 kilograms) Men",Men,SILVER,Athlete,,https://olympics.com/en/athletes/townsend-saunders,Townsend SAUNDERS,United States of America
Wrestling,atlanta-1996,"Lightweight, Freestyle (≤68 kilograms) Men",Men,BRONZE,Athlete,,https://olympics.com/en/athletes/zaza-zozirov,Zaza ZOZIROV,Ukraine
Wrestling,atlanta-1996,"Featherweight, Greco-Roman (≤62 kilograms) Men",Men,GOLD,Athlete,,https://olympics.com/en/athletes/wlodzimierz-zawadzki-1,Wlodzimierz ZAWADZKI,Poland
Wrestling,atlanta-1996,"Featherweight, Greco-Roman (≤62 kilograms) Men",Men,SILVER,Athlete,,https://olympics.com/en/athletes/juan-luis-maren,Juan Luis MAREN,Cuba
Wrestling,atlanta-1996,"Featherweight, Greco-Roman (≤62 kilograms) Men",Men,BRONZE,Athlete,,https://olympics.com/en/athletes/akif-pirim,Akif PIRIM,Turkey
Wrestling,atlanta-1996,"Super-Heavyweight, Freestyle (≤130 kilograms) Men",Men,GOLD,Athlete,,https://olympics.com/en/athletes/mahmut-demir,Mahmut DEMIR,Turkey
Wrestling,atlanta-1996,"Super-Heavyweight, Freestyle (≤130 kilograms) Men",Men,SILVER,Athlete,,https://olympics.com/en/athletes/aleksey-medvedev,Aleksey MEDVEDEV,Belarus
Wrestling,atlanta-1996,"Super-Heavyweight, Freestyle (≤130 kilograms) Men",Men,BRONZE,Athlete,,https://olympics.com/en/athletes/bruce-robert-baumgartner,Bruce Robert BAUMGARTNER,United States of America
Wrestling,atlanta-1996,"Flyweight, Freestyle (≤52 kilograms) Men",Men,GOLD,Athlete,,https://olympics.com/en/athletes/valentin-yordanov-dimitrov,Valentin Yordanov DIMITROV,Bulgaria
Wrestling,atlanta-1996,"Flyweight, Freestyle (≤52 kilograms) Men",Men,SILVER,Athlete,,https://olympics.com/en/athletes/namig-abdullayev,Namig ABDULLAYEV,Azerbaijan
Wrestling,atlanta-1996,"Flyweight, Freestyle (≤52 kilograms) Men",Men,BRONZE,Athlete,,https://olympics.com/en/athletes/maulen-mamyrov,Maulen MAMYROV,Kazakhstan
Wrestling,atlanta-1996,"Lightweight, Greco-Roman (≤68 kilograms) Men",Men,GOLD,Athlete,,https://olympics.com/en/athletes/ryszard-wolny,Ryszard WOLNY,Poland
Wrestling,atlanta-1996,"Lightweight, Greco-Roman (≤68 kilograms) Men",Men,SILVER,Athlete,,https://olympics.com/en/athletes/ghani-yalouz,Ghani YALOUZ,France
Wrestling,atlanta-1996,"Lightweight, Greco-Roman (≤68 kilograms) Men",Men,BRONZE,Athlete,,https://olympics.com/en/athletes/aleksandr-tretyakov,Aleksandr TRETYAKOV,Russian Federation
Beach Volleyball,atlanta-1996,Beach volleyball men,Men,GOLD,GameTeam,United States team #1,https://olympics.com/en/athletes/charles-kiraly,Charles Frederick KIRALY,United States of America
Beach Volleyball,atlanta-1996,Beach volleyball men,Men,GOLD,GameTeam,United States team #1,https://olympics.com/en/athletes/kent-steffes,Kent STEFFES,United States of America
Beach Volleyball,atlanta-1996,Beach volleyball men,Men,SILVER,GameTeam,United States team #2,https://olympics.com/en/athletes/mike-whitmarsh,Mike WHITMARSH,United States of America
Beach Volleyball,atlanta-1996,Beach volleyball men,Men,SILVER,GameTeam,United States team #2,https://olympics.com/en/athletes/michael-dodd,Michael DODD,United States of America
Beach Volleyball,atlanta-1996,Beach volleyball men,Men,BRONZE,GameTeam,Canada team #1,https://olympics.com/en/athletes/john-child,John CHILD,Canada
Beach Volleyball,atlanta-1996,Beach volleyball men,Men,BRONZE,GameTeam,Canada team #1,https://olympics.com/en/athletes/mark-heese,Mark HEESE,Canada
Beach Volleyball,atlanta-1996,Beach volleyball women,Women,GOLD,GameTeam,Brazil team #1,,- Sandra,Brazil
Beach Volleyball,atlanta-1996,Beach volleyball women,Women,GOLD,GameTeam,Brazil team #1,https://olympics.com/en/athletes/jacqueline-cruz-silva-cruz,Jacqueline Cruz SILVA CRUZ,Brazil
Beach Volleyball,atlanta-1996,Beach volleyball women,Women,SILVER,GameTeam,Brazil team #2,https://olympics.com/en/athletes/monica-rodrigues,Monica RODRIGUES,Brazil
Beach Volleyball,atlanta-1996,Beach volleyball women,Women,SILVER,GameTeam,Brazil team #2,https://olympics.com/en/athletes/adriana-samuel-ramos,Adriana SAMUEL RAMOS,Brazil
Beach Volleyball,atlanta-1996,Beach volleyball women,Women,BRONZE,GameTeam,Australia team #1,https://olympics.com/en/athletes/natalie-cook,Natalie COOK,Australia
Beach Volleyball,atlanta-1996,Beach volleyball women,Women,BRONZE,GameTeam,Australia team #1,https://olympics.com/en/athletes/kerri-pottharst,Kerri POTTHARST,Australia
Volleyball,atlanta-1996,volleyball women,Women,GOLD,GameTeam,Cuba team,,UNDEFINED,Cuba
Volleyball,atlanta-1996,volleyball women,Women,SILVER,GameTeam,People's Republic of China team,,UNDEFINED,People's Republic of China
Volleyball,atlanta-1996,volleyball women,Women,BRONZE,GameTeam,Brazil team,,UNDEFINED,Brazil
Volleyball,atlanta-1996,volleyball men,Men,GOLD,GameTeam,Netherlands team,,UNDEFINED,Netherlands
Volleyball,atlanta-1996,volleyball men,Men,SILVER,GameTeam,Italy team,,UNDEFINED,Italy
Volleyball,atlanta-1996,volleyball men,Men,BRONZE,GameTeam,Serbia and Montenegro team,,UNDEFINED,Serbia and Montenegro
Canoe Sprint,atlanta-1996,K1 1000m kayak single men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/knut-holmann,Knut HOLMANN,Norway
Canoe Sprint,atlanta-1996,K1 1000m kayak single men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/beniamino-bonomi,Beniamino BONOMI,Italy
Canoe Sprint,atlanta-1996,K1 1000m kayak single men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/clint-robinson,Clint ROBINSON,Australia
Canoe Sprint,atlanta-1996,K2 500m kayak double women,Women,GOLD,GameTeam,Sweden team,https://olympics.com/en/athletes/agneta-andersson,Agneta ANDERSSON,Sweden
Canoe Sprint,atlanta-1996,K2 500m kayak double women,Women,GOLD,GameTeam,Sweden team,https://olympics.com/en/athletes/susanne-wiberg-gunnarsson,Susanne WIBERG-GUNNARSSON,Sweden
Canoe Sprint,atlanta-1996,K2 500m kayak double women,Women,SILVER,GameTeam,Germany team,https://olympics.com/en/athletes/ramona-portwich,Ramona PORTWICH,Germany
Canoe Sprint,atlanta-1996,K2 500m kayak double women,Women,SILVER,GameTeam,Germany team,https://olympics.com/en/athletes/birgit-fischer,Birgit FISCHER,Germany
Canoe Sprint,atlanta-1996,K2 500m kayak double women,Women,BRONZE,GameTeam,Australia team,https://olympics.com/en/athletes/katrin-borchert,Katrin BORCHERT,Australia
Canoe Sprint,atlanta-1996,K2 500m kayak double women,Women,BRONZE,GameTeam,Australia team,https://olympics.com/en/athletes/anna-maria-wood,Anna Maria WOOD,Australia
Canoe Sprint,atlanta-1996,K2 500m kayak double men,Men,GOLD,GameTeam,Germany team,https://olympics.com/en/athletes/kay-bluhm,Kay BLUHM,Germany
Canoe Sprint,atlanta-1996,K2 500m kayak double men,Men,GOLD,GameTeam,Germany team,https://olympics.com/en/athletes/torsten-rene-gutsche,Torsten Rene GUTSCHE,Germany
Canoe Sprint,atlanta-1996,K2 500m kayak double men,Men,SILVER,GameTeam,Italy team,https://olympics.com/en/athletes/beniamino-bonomi,Beniamino BONOMI,Italy
Canoe Sprint,atlanta-1996,K2 500m kayak double men,Men,SILVER,GameTeam,Italy team,https://olympics.com/en/athletes/daniele-scarpa,Daniele SCARPA,Italy
Canoe Sprint,atlanta-1996,K2 500m kayak double men,Men,BRONZE,GameTeam,Australia team,https://olympics.com/en/athletes/daniel-collins,Daniel COLLINS,Australia
Canoe Sprint,atlanta-1996,K2 500m kayak double men,Men,BRONZE,GameTeam,Australia team,https://olympics.com/en/athletes/andrew-lawrence-trim,Andrew Lawrence TRIM,Australia
Canoe Sprint,atlanta-1996,C2 500m canoe double men,Men,GOLD,GameTeam,Hungary team,https://olympics.com/en/athletes/csaba-horvath,Csaba HORVATH,Hungary
Canoe Sprint,atlanta-1996,C2 500m canoe double men,Men,GOLD,GameTeam,Hungary team,https://olympics.com/en/athletes/gyorgy-kolonics,Gyorgy KOLONICS,Hungary
Canoe Sprint,atlanta-1996,C2 500m canoe double men,Men,SILVER,GameTeam,Republic of Moldova team,https://olympics.com/en/athletes/nicolae-juravschi,Nicolae JURAVSCHI,Republic of Moldova
Canoe Sprint,atlanta-1996,C2 500m canoe double men,Men,SILVER,GameTeam,Republic of Moldova team,,Victor Reneischi,Republic of Moldova
Canoe Sprint,atlanta-1996,C2 500m canoe double men,Men,BRONZE,GameTeam,Romania team,https://olympics.com/en/athletes/gheorghe-andriev,Gheorghe ANDRIEV,Romania
Canoe Sprint,atlanta-1996,C2 500m canoe double men,Men,BRONZE,GameTeam,Romania team,https://olympics.com/en/athletes/grigore-obreja,Grigore OBREJA,Romania
Canoe Sprint,atlanta-1996,K4 1000m kayak four men,Men,GOLD,GameTeam,Germany team,,UNDEFINED,Germany
Canoe Sprint,atlanta-1996,K4 1000m kayak four men,Men,SILVER,GameTeam,Hungary team,,UNDEFINED,Hungary
Canoe Sprint,atlanta-1996,K4 1000m kayak four men,Men,BRONZE,GameTeam,Russian Federation team,,UNDEFINED,Russian Federation
Canoe Sprint,atlanta-1996,C2 1000m canoe double men,Men,GOLD,GameTeam,Germany team,https://olympics.com/en/athletes/andreas-dittmer,Andreas DITTMER,Germany
Canoe Sprint,atlanta-1996,C2 1000m canoe double men,Men,GOLD,GameTeam,Germany team,https://olympics.com/en/athletes/gunar-kirchbach,Gunar KIRCHBACH,Germany
Canoe Sprint,atlanta-1996,C2 1000m canoe double men,Men,SILVER,GameTeam,Romania team,https://olympics.com/en/athletes/antonel-borsan,Antonel BORSAN,Romania
Canoe Sprint,atlanta-1996,C2 1000m canoe double men,Men,SILVER,GameTeam,Romania team,https://olympics.com/en/athletes/marcel-glavan,Marcel GLAVAN,Romania
Canoe Sprint,atlanta-1996,C2 1000m canoe double men,Men,BRONZE,GameTeam,Hungary team,https://olympics.com/en/athletes/csaba-horvath,Csaba HORVATH,Hungary
Canoe Sprint,atlanta-1996,C2 1000m canoe double men,Men,BRONZE,GameTeam,Hungary team,https://olympics.com/en/athletes/gyorgy-kolonics,Gyorgy KOLONICS,Hungary
Canoe Sprint,atlanta-1996,K2 1000m kayak double men,Men,GOLD,GameTeam,Italy team,https://olympics.com/en/athletes/antonio-rossi,Antonio ROSSI,Italy
Canoe Sprint,atlanta-1996,K2 1000m kayak double men,Men,GOLD,GameTeam,Italy team,https://olympics.com/en/athletes/daniele-scarpa,Daniele SCARPA,Italy
Canoe Sprint,atlanta-1996,K2 1000m kayak double men,Men,SILVER,GameTeam,Germany team,https://olympics.com/en/athletes/kay-bluhm,Kay BLUHM,Germany
Canoe Sprint,atlanta-1996,K2 1000m kayak double men,Men,SILVER,GameTeam,Germany team,https://olympics.com/en/athletes/torsten-rene-gutsche,Torsten Rene GUTSCHE,Germany
Canoe Sprint,atlanta-1996,K2 1000m kayak double men,Men,BRONZE,GameTeam,Bulgaria team,https://olympics.com/en/athletes/andrian-dushev,Andrian DUSHEV,Bulgaria
Canoe Sprint,atlanta-1996,K2 1000m kayak double men,Men,BRONZE,GameTeam,Bulgaria team,https://olympics.com/en/athletes/milko-kazanov,Milko KAZANOV,Bulgaria
Canoe Sprint,atlanta-1996,K1 500m kayak single women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/rita-koban,Rita KOBAN,Hungary
Canoe Sprint,atlanta-1996,K1 500m kayak single women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/caroline-brunet,Caroline BRUNET,Canada
Canoe Sprint,atlanta-1996,K1 500m kayak single women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/josefa-idem,Josefa IDEM,Italy
Canoe Sprint,atlanta-1996,C1 500m canoe single men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/martin-doktor,Martin DOKTOR,Czech Republic
Canoe Sprint,atlanta-1996,C1 500m canoe single men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/slavomir-knazovicky,Slavomir KNAZOVICKY,Slovakia
Canoe Sprint,atlanta-1996,C1 500m canoe single men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/imre-pulai-1,Imre PULAI,Hungary
Canoe Sprint,atlanta-1996,C1 1000m canoe single men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/martin-doktor,Martin DOKTOR,Czech Republic
Canoe Sprint,atlanta-1996,C1 1000m canoe single men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/ivans-klementyev,Ivans KLEMENTYEV,Latvia
Canoe Sprint,atlanta-1996,C1 1000m canoe single men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/gyorgy-zala,Gyorgy ZALA,Hungary
Canoe Sprint,atlanta-1996,K1 500m kayak single men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/antonio-rossi,Antonio ROSSI,Italy
Canoe Sprint,atlanta-1996,K1 500m kayak single men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/knut-holmann,Knut HOLMANN,Norway
Canoe Sprint,atlanta-1996,K1 500m kayak single men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/piotr-markiewicz,Piotr MARKIEWICZ,Poland
Canoe Sprint,atlanta-1996,K4 500m kayak four women,Women,GOLD,GameTeam,Germany team,,UNDEFINED,Germany
Canoe Sprint,atlanta-1996,K4 500m kayak four women,Women,SILVER,GameTeam,Switzerland team,,UNDEFINED,Switzerland
Canoe Sprint,atlanta-1996,K4 500m kayak four women,Women,BRONZE,GameTeam,Sweden team,,UNDEFINED,Sweden
Modern Pentathlon,atlanta-1996,Individual competition men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/alexander-parygin,Alexander PARYGIN,Kazakhstan
Modern Pentathlon,atlanta-1996,Individual competition men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/edouard-zenovka,Edouard ZENOVKA,Russian Federation
Modern Pentathlon,atlanta-1996,Individual competition men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/janos-martinek,Janos MARTINEK,Hungary
Cycling Mountain Bike,atlanta-1996,cross-country women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/paola-pezzo,Paola PEZZO,Italy
Cycling Mountain Bike,atlanta-1996,cross-country women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/alison-sydor,Alison SYDOR,Canada
Cycling Mountain Bike,atlanta-1996,cross-country women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/susan-demattei,Susan DEMATTEI,United States of America
Cycling Mountain Bike,atlanta-1996,cross-country men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/bart-brentjens,Bart BRENTJENS,Netherlands
Cycling Mountain Bike,atlanta-1996,cross-country men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/thomas-frischknecht,Thomas FRISCHKNECHT,Switzerland
Cycling Mountain Bike,atlanta-1996,cross-country men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/miguel-martinez,Miguel MARTINEZ,France
Archery,atlanta-1996,team FITA Olympic round  70m men,Men,GOLD,GameTeam,United States team,,UNDEFINED,United States of America
Archery,atlanta-1996,team FITA Olympic round  70m men,Men,SILVER,GameTeam,Republic of Korea team,,UNDEFINED,Republic of Korea
Archery,atlanta-1996,team FITA Olympic round  70m men,Men,BRONZE,GameTeam,Italy team,,UNDEFINED,Italy
Archery,atlanta-1996,team FITA Olympic round  70m women,Women,GOLD,GameTeam,Republic of Korea team,,UNDEFINED,Republic of Korea
Archery,atlanta-1996,team FITA Olympic round  70m women,Women,SILVER,GameTeam,Germany team,,UNDEFINED,Germany
Archery,atlanta-1996,team FITA Olympic round  70m women,Women,BRONZE,GameTeam,Poland team,,UNDEFINED,Poland
Archery,atlanta-1996,individual FITA Olympic round  70m men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/justin-huish,Justin HUISH,United States of America
Archery,atlanta-1996,individual FITA Olympic round  70m men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/magnus-petersson,Magnus PETERSSON,Sweden
Archery,atlanta-1996,individual FITA Olympic round  70m men,Men,BRONZE,Athlete,,,Gyo-Mun O,Republic of Korea
Archery,atlanta-1996,individual FITA Olympic round  70m women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/kyung-wook-kim,Kyung-Wook KIM,Republic of Korea
Archery,atlanta-1996,individual FITA Olympic round  70m women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/ying-he,Ying HE,People's Republic of China
Archery,atlanta-1996,individual FITA Olympic round  70m women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/olena-sadovnycha,Olena SADOVNYCHA,Ukraine
Synchronized Swimming,atlanta-1996,team women,Women,GOLD,GameTeam,United States team,,UNDEFINED,United States of America
Synchronized Swimming,atlanta-1996,team women,Women,SILVER,GameTeam,Canada team,,UNDEFINED,Canada
Synchronized Swimming,atlanta-1996,team women,Women,BRONZE,GameTeam,Japan team,,UNDEFINED,Japan
Softball,atlanta-1996,softball women,Women,GOLD,GameTeam,United States team,,UNDEFINED,United States of America
Softball,atlanta-1996,softball women,Women,SILVER,GameTeam,People's Republic of China team,,UNDEFINED,People's Republic of China
Softball,atlanta-1996,softball women,Women,BRONZE,GameTeam,Australia team,,UNDEFINED,Australia
Canoe Slalom,atlanta-1996,K1 kayak single men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/oliver-fix,Oliver FIX,Germany
Canoe Slalom,atlanta-1996,K1 kayak single men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/andraz-vehovar,Andraz VEHOVAR,Slovenia
Canoe Slalom,atlanta-1996,K1 kayak single men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/thomas-becker,Thomas BECKER,Germany
Canoe Slalom,atlanta-1996,C1 canoe single men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/michal-martikan,Michal MARTIKAN,Slovakia
Canoe Slalom,atlanta-1996,C1 canoe single men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/lukas-pollert,Lukas POLLERT,Czech Republic
Canoe Slalom,atlanta-1996,C1 canoe single men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/patrice-estanguet,Patrice ESTANGUET,France
Canoe Slalom,atlanta-1996,C2 canoe double men,Men,GOLD,GameTeam,France team #1,https://olympics.com/en/athletes/franck-adisson,Franck ADISSON,France
Canoe Slalom,atlanta-1996,C2 canoe double men,Men,GOLD,GameTeam,France team #1,https://olympics.com/en/athletes/wilfrid-forgues,Wilfrid FORGUES,France
Canoe Slalom,atlanta-1996,C2 canoe double men,Men,SILVER,GameTeam,Czech Republic team #1,https://olympics.com/en/athletes/miroslav-simek,Miroslav SIMEK,Czech Republic
Canoe Slalom,atlanta-1996,C2 canoe double men,Men,SILVER,GameTeam,Czech Republic team #1,https://olympics.com/en/athletes/jiri-rohan,Jiri ROHAN,Czech Republic
Canoe Slalom,atlanta-1996,C2 canoe double men,Men,BRONZE,GameTeam,Germany team #1,https://olympics.com/en/athletes/andre-ehrenberg,Andre EHRENBERG,Germany
Canoe Slalom,atlanta-1996,C2 canoe double men,Men,BRONZE,GameTeam,Germany team #1,https://olympics.com/en/athletes/michael-senft,Michael SENFT,Germany
Canoe Slalom,atlanta-1996,K1 kayak single women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/stepanka-hilgertova,Stepanka HILGERTOVA,Czech Republic
Canoe Slalom,atlanta-1996,K1 kayak single women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/dana-chladek,Dana CHLADEK,United States of America
Canoe Slalom,atlanta-1996,K1 kayak single women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/myriam-fox-jerusalmi,Myriam FOX-JERUSALMI,France
Cycling Track,atlanta-1996,Points Race men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/silvio-martinello,Silvio MARTINELLO,Italy
Cycling Track,atlanta-1996,Points Race men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/brian-walton,Brian WALTON,Canada
